Avg_Height,Avg_Weight,Avg_Year,CP,LP,GP,BP,Year,ID
6.422619047619047,212.2142857142857,2.0,0.16066,0.41136,0.42798,0.1717451523545706,2011,26
6.45,217.7333333333333,2.4444444444444446,0.03061,0.51786,0.45153,0.3252551020408163,2011,12
6.36904761904762,205.3571428571429,2.4444444444444446,0.12961,0.35553,0.51486,0.3210463733650416,2011,2427
6.461538461538462,211.92307692307693,2.555555555555556,0.0,0.36777,0.63223,0.2947658402203856,2011,2083
6.416666666666666,210.78571428571428,2.888888888888889,0.0226,0.45339,0.52401,0.2867231638418079,2011,2132
6.409722222222222,208.3333333333333,2.7777777777777777,0.05044,0.3432,0.60636,0.356359649122807,2011,264
6.298611111111111,206.5,2.6666666666666665,0.0,0.33702,0.66298,0.175414364640884,2011,2413
6.320512820512821,208.7692307692308,3.2222222222222223,0.0,0.29435,0.70565,0.3588709677419355,2011,2031
6.431818181818182,215.1818181818182,2.2222222222222223,0.0,0.38327,0.61673,0.2034956304619226,2011,194
6.506944444444444,214.5833333333333,2.333333333333333,0.0,0.39381,0.60619,0.3404482390608324,2011,150
6.404761904761905,209.8571428571429,2.333333333333333,0.0,0.46738,0.53262,0.2423435419440746,2011,2636
6.493589743589744,210.6153846153846,2.6666666666666665,0.15747,0.27725,0.56528,0.1453566621803499,2011,2752
6.371212121212122,210.45454545454547,2.111111111111111,0.00699,0.42238,0.57063,0.1636363636363636,2011,5
6.467948717948719,217.30769230769232,2.6666666666666665,0.08712,0.43434,0.47854,0.2916666666666666,2011,221
6.430555555555556,210.41666666666663,2.6666666666666665,0.0,0.40949,0.59051,0.3857677902621723,2011,2057
6.375,198.5,3.111111111111111,0.04113,0.53342,0.42545,0.3110539845758355,2011,68
6.534722222222222,211.25,2.7777777777777777,0.01711,0.32029,0.66259,0.1907090464547677,2011,38
6.395833333333333,211.66666666666663,2.875,0.0711,0.50832,0.42057,0.2284417549167927,2011,147
6.403846153846154,205.3846153846154,3.0,0.05741,0.247,0.69559,0.4218958611481976,2011,2755
6.361111111111111,184.16666666666663,2.2222222222222223,0.11538,0.37775,0.50687,0.276098901098901,2011,47
6.455128205128206,205.0,2.111111111111111,0.08261,0.26087,0.65652,0.1971014492753623,2011,2681
6.465277777777779,213.16666666666663,2.555555555555556,0.06589,0.30879,0.62532,0.4134366925064599,2011,258
6.392857142857144,208.28571428571428,2.7777777777777777,0.00642,0.5828,0.41078,0.3376123234916558,2011,36
6.46111111111111,202.8,1.7777777777777777,0.14207,0.25241,0.60552,0.2027586206896552,2012,41
6.43859649122807,204.8947368421053,2.555555555555556,0.12362,0.45288,0.4235,0.3537331701346389,2012,183
6.427777777777777,218.0,2.2222222222222223,0.10201,0.31409,0.58389,0.3154362416107382,2012,2306
6.25,196.92307692307693,2.888888888888889,0.0,0.51472,0.48528,0.2237926972909305,2012,112358
6.435897435897435,203.53846153846155,3.2222222222222223,0.03098,0.39281,0.57621,0.3011152416356878,2012,2439
6.388888888888889,217.5,2.6666666666666665,0.06901,0.34115,0.58984,0.2799479166666667,2012,66
6.333333333333333,197.91666666666663,3.333333333333333,0.00706,0.30471,0.68824,0.2494117647058823,2012,314
6.375,205.0833333333333,2.6666666666666665,0.0,0.29062,0.70938,0.3368560105680317,2012,167
6.447916666666666,215.5,2.4444444444444446,0.20267,0.37067,0.42667,0.2946666666666666,2012,127
6.346153846153846,208.46153846153845,2.888888888888889,0.0,0.25725,0.74275,0.2660781841109709,2012,21
6.401515151515151,197.8181818181818,3.2222222222222223,0.12514,0.36848,0.50637,0.3174971031286211,2012,2174
6.465277777777779,211.5,2.555555555555556,0.25878,0.29649,0.44473,0.258777633289987,2012,2250
6.465277777777778,209.75,2.6666666666666665,0.16756,0.41622,0.41622,0.3745997865528281,2012,166
6.493055555555557,222.66666666666663,2.111111111111111,0.02807,0.54545,0.42647,0.179144385026738,2012,277
6.506410256410256,210.0,2.555555555555556,0.01416,0.36827,0.61756,0.2294617563739376,2012,38
6.553030303030303,222.72727272727272,2.2222222222222223,0.0,0.37835,0.62165,0.3503649635036495,2012,87
6.401515151515152,213.0,3.333333333333333,0.0349,0.21179,0.75331,0.1588447653429603,2012,142
6.395833333333333,197.5,3.555555555555556,0.0,0.14413,0.85587,0.2193877551020408,2012,333
6.434523809523809,209.28571428571428,2.555555555555556,0.03288,0.41555,0.55157,0.2346786248131538,2012,275
6.487179487179488,206.53846153846155,2.555555555555556,0.0,0.58455,0.41545,0.2930029154518951,2012,261
6.416666666666667,217.07142857142856,2.4444444444444446,0.03814,0.22881,0.73305,0.2401129943502825,2012,130
6.444444444444444,211.25,2.4444444444444446,0.12655,0.22208,0.65136,0.2121588089330025,2012,57
6.393939393939394,209.27272727272728,1.8888888888888888,0.0,0.30447,0.69553,0.2395128552097428,2012,251
6.4444444444444455,211.3333333333333,1.8888888888888888,0.0,0.55879,0.44121,0.2149178255372946,2012,96
6.474358974358974,205.0,2.555555555555556,0.0,0.5029,0.4971,0.2624854819976771,2012,252
6.416666666666666,213.2142857142857,2.7777777777777777,0.00713,0.57632,0.41655,0.2681883024251069,2012,139
6.470238095238097,209.92857142857144,3.4444444444444446,0.03427,0.41983,0.5459,0.3892288861689107,2012,52
6.506410256410257,213.84615384615384,2.111111111111111,0.04611,0.17291,0.78098,0.2622478386167147,2012,2670
6.3910256410256405,207.92307692307693,2.6666666666666665,0.0,0.30649,0.69351,0.2987012987012988,2012,2509
6.43452380952381,201.3571428571429,2.888888888888889,0.11968,0.30851,0.57181,0.175531914893617,2012,2305
6.395833333333333,208.5,2.888888888888889,0.0,0.50509,0.49491,0.3784570596797671,2012,58
6.333333333333333,200.16666666666663,3.111111111111111,0.00391,0.49479,0.5013,0.2317708333333333,2012,93
6.452380952380953,205.0,2.555555555555556,0.03266,0.52889,0.43844,0.3517587939698492,2012,179
6.3921568627450975,208.05882352941177,2.555555555555556,0.11266,0.2439,0.64344,0.3914053426248547,2012,97
6.505555555555556,207.8,2.4444444444444446,0.0,0.62912,0.37088,0.2718998862343571,2012,153
6.4868421052631575,213.8421052631579,2.4444444444444446,0.00594,0.43536,0.55869,0.2971768202080237,2012,108
6.388888888888888,199.3333333333333,2.6666666666666665,0.0,0.40981,0.59019,0.1645021645021644,2012,2352
6.421875,204.0,2.555555555555556,0.0,0.53922,0.46078,0.2732843137254902,2012,84
6.544871794871794,219.6153846153846,2.7777777777777777,0.01266,0.55696,0.43038,0.2822784810126582,2012,2608
6.544444444444443,219.66666666666663,3.0,0.15835,0.39401,0.44763,0.2044887780548628,2012,238
6.470588235294118,203.52941176470588,3.2222222222222223,0.22476,0.214,0.56124,0.2893674293405114,2012,2450
6.5625,215.5,2.111111111111111,0.19368,0.46703,0.33929,0.2417582417582417,2012,46
6.380952380952381,198.2142857142857,2.888888888888889,0.03657,0.43632,0.52711,0.2585119798234552,2012,2329
6.402777777777779,203.91666666666663,3.111111111111111,0.00255,0.34483,0.65262,0.2017879948914431,2012,299
6.444444444444445,213.26666666666668,2.555555555555556,0.06796,0.35922,0.57282,0.2801664355062413,2012,258
6.394444444444444,203.8,2.333333333333333,0.0,0.40297,0.59703,0.3607305936073059,2012,235
6.4375,206.25,2.7777777777777777,0.11111,0.18642,0.70247,0.2444444444444443,2012,218
6.487179487179485,211.3846153846154,3.111111111111111,0.1787,0.28152,0.53978,0.2998776009791922,2012,2724
6.388888888888889,209.3333333333333,1.7777777777777777,0.0,0.38306,0.61694,0.3548387096774194,2012,98
6.467948717948717,224.30769230769232,2.0,0.03201,0.4251,0.54289,0.3226632522407171,2012,333
6.505555555555556,204.53333333333333,2.555555555555556,0.0,0.467,0.533,0.2303860523038604,2012,2166
6.363636363636363,205.0909090909091,2.888888888888889,0.0107,0.37299,0.61631,0.2847593582887701,2012,36
6.392857142857144,206.42857142857144,2.2222222222222223,0.15498,0.3813,0.46371,0.2829028290282903,2012,156
6.416666666666666,225.9090909090909,2.555555555555556,0.06031,0.41978,0.5199,0.2569360675512666,2012,269
6.441666666666667,206.8,2.2222222222222223,0.0,0.25931,0.74069,0.2617866004962779,2012,2571
6.366666666666666,204.3333333333333,3.111111111111111,0.03683,0.36161,0.60156,0.2466517857142856,2012,2427
6.352564102564102,202.46153846153845,3.2222222222222223,0.0,0.23567,0.76433,0.3299363057324841,2012,2572
6.461538461538461,211.07692307692307,2.555555555555556,0.03247,0.27662,0.69091,0.2233766233766233,2012,2132
6.300000000000001,199.8,3.5,0.17896,0.19945,0.62158,0.2718579234972677,2012,145
6.519230769230769,219.3846153846154,2.2222222222222223,0.02372,0.54806,0.42821,0.2072409488139825,2012,194
6.53030303030303,215.0,2.4444444444444446,0.0,0.42642,0.57358,0.2452830188679245,2012,150
6.392857142857143,208.28571428571428,2.333333333333333,0.00276,0.33517,0.66207,0.2579310344827586,2012,195
6.4444444444444455,204.3333333333333,2.4444444444444446,0.0,0.58552,0.41448,0.2496878901373283,2012,239
6.516666666666666,213.9333333333333,2.555555555555556,0.10263,0.52816,0.36921,0.2340425531914894,2012,152
6.477777777777778,213.53333333333333,2.6666666666666665,0.0,0.38826,0.61174,0.2596754057428215,2012,25
6.386904761904761,205.57142857142856,2.888888888888889,0.13655,0.22088,0.64257,0.2248995983935742,2012,2752
6.435897435897435,209.6153846153846,2.6666666666666665,0.0902,0.42876,0.48105,0.2300653594771242,2012,149
6.394444444444445,212.66666666666663,3.111111111111111,0.03023,0.35465,0.61512,0.3360465116279071,2012,2057
6.381944444444444,205.75,2.4444444444444446,0.11096,0.10964,0.77939,0.4240422721268165,2012,68
6.506410256410256,210.0,2.555555555555556,0.01416,0.36827,0.61756,0.2294617563739376,2012,38
6.41025641025641,211.92307692307693,2.888888888888889,0.09402,0.39072,0.51526,0.4041514041514042,2012,147
6.301282051282052,196.15384615384616,2.2222222222222223,0.10235,0.07884,0.81881,0.2959889349930844,2012,2755
6.404761904761905,196.07142857142856,2.2222222222222223,0.11653,0.18699,0.69648,0.3495934959349593,2012,47
6.409722222222222,201.66666666666663,2.555555555555556,0.0568,0.16777,0.77543,0.2708058124174373,2012,2681
6.444444444444445,213.26666666666668,2.555555555555556,0.06796,0.35922,0.57282,0.2801664355062413,2012,258
6.363636363636363,205.0909090909091,2.888888888888889,0.0107,0.37299,0.61631,0.2847593582887701,2012,36
6.483333333333333,208.53333333333333,2.333333333333333,0.11243,0.50132,0.38624,0.2275132275132275,2013,183
6.371794871794872,212.46153846153845,2.75,0.0,0.25626,0.74374,0.2533136966126657,2013,2306
6.363636363636363,199.54545454545453,3.25,0.0,0.62639,0.37361,0.4212860310421286,2013,112358
6.486111111111111,208.0,2.4444444444444446,0.0,0.52157,0.47843,0.2941176470588235,2013,2439
6.380952380952381,212.8571428571429,3.2222222222222223,0.05307,0.31958,0.62736,0.2747641509433962,2013,66
6.422619047619048,201.0,2.7777777777777777,0.15789,0.39612,0.44598,0.2049861495844875,2013,2086
6.422619047619048,213.3571428571429,2.555555555555556,0.01923,0.36538,0.61538,0.2656249999999999,2013,145
6.381944444444444,201.66666666666663,2.7777777777777777,0.17042,0.1493,0.68028,0.2309859154929577,2013,167
6.506410256410256,216.3846153846154,2.7777777777777777,0.0,0.41322,0.58678,0.3128689492325856,2013,142
6.479166666666667,209.16666666666663,2.2222222222222223,0.01401,0.31513,0.67087,0.1904761904761904,2013,38
6.541666666666667,219.6428571428572,2.555555555555556,0.23674,0.40814,0.35512,0.3625154130702836,2013,166
6.4423076923076925,211.15384615384616,2.555555555555556,0.15148,0.43596,0.41256,0.2586206896551724,2013,2250
6.473958333333334,217.0625,2.111111111111111,0.28216,0.1964,0.52144,0.2309820193637621,2013,127
6.435897435897436,211.15384615384616,2.4444444444444446,0.0,0.43959,0.56041,0.197962154294032,2013,222
6.4,206.3333333333333,2.6666666666666665,0.0,0.31311,0.68689,0.3434466019417476,2013,21
6.458333333333333,194.0833333333333,2.555555555555556,0.0,0.372,0.628,0.248,2013,526
6.5984848484848495,223.1818181818182,2.555555555555556,0.09032,0.37548,0.53419,0.3096774193548388,2013,87
6.520833333333333,212.66666666666663,2.4444444444444446,0.0,0.35567,0.64433,0.3505154639175258,2013,256
6.428571428571428,209.7142857142857,2.4444444444444446,0.07215,0.54978,0.37807,0.2972582972582973,2013,275
6.45,218.3333333333333,1.6666666666666667,0.03409,0.31439,0.65152,0.2095959595959596,2013,130
6.371212121212121,206.8181818181818,2.555555555555556,0.08568,0.13811,0.77621,0.190537084398977,2013,2325
6.346153846153848,203.15384615384616,2.888888888888889,0.01967,0.25792,0.7224,0.2480874316939891,2013,314
6.423611111111111,204.0,2.888888888888889,0.13307,0.31489,0.55204,0.2635046113306984,2013,57
6.371794871794871,210.3846153846154,3.2222222222222223,0.02222,0.55294,0.42484,0.3071895424836601,2013,139
6.433333333333334,207.46666666666667,2.555555555555556,0.20681,0.50063,0.29256,0.3505674653215636,2013,2006
6.5,212.0833333333333,2.6666666666666665,0.02417,0.23537,0.74046,0.2455470737913485,2013,2670
6.363636363636362,196.8181818181818,3.111111111111111,0.24718,0.02119,0.73164,0.2048022598870056,2013,2582
6.404761904761906,198.2142857142857,2.25,0.19599,0.11874,0.68526,0.2646638054363376,2013,2305
6.467948717948719,209.07692307692307,2.888888888888889,0.00282,0.30508,0.69209,0.2372881355932203,2013,356
6.363095238095239,203.92857142857144,2.555555555555556,0.14086,0.32107,0.53807,0.2842639593908629,2013,97
6.453125,211.625,2.0,0.0,0.35025,0.64975,0.271039603960396,2013,153
6.466666666666666,214.4,2.111111111111111,0.0326,0.19325,0.77416,0.280558789289872,2013,197
6.493589743589744,212.46153846153845,2.75,0.03184,0.38929,0.57887,0.2170767004341534,2013,135
6.437499999999999,208.91666666666663,2.7777777777777777,0.00959,0.45068,0.53973,0.2876712328767123,2013,201
6.494791666666666,207.25,2.555555555555556,0.0,0.55043,0.44957,0.2515188335358445,2013,84
6.512820512820512,211.15384615384616,2.0,0.08215,0.22096,0.69688,0.2181303116147308,2013,108
6.458333333333333,212.5,2.888888888888889,0.05832,0.40219,0.53949,0.3207776427703523,2013,2608
6.416666666666666,203.63636363636363,3.6666666666666665,0.01419,0.23613,0.74968,0.3574193548387097,2013,2674
6.571428571428572,216.5,2.111111111111111,0.01745,0.59195,0.3906,0.3167785234899329,2013,46
6.357142857142857,205.5,2.555555555555556,0.0,0.48148,0.51852,0.314176245210728,2013,235
6.534722222222222,215.0,3.111111111111111,0.0,0.53614,0.46386,0.2141918528252299,2013,218
6.444444444444444,218.41666666666663,2.6666666666666665,0.03163,0.38564,0.58273,0.3795620437956205,2013,2724
6.390625,206.8125,3.0,0.10024,0.38186,0.5179,0.328162291169451,2013,2466
6.493589743589744,216.3846153846154,3.2222222222222223,0.10358,0.27621,0.6202,0.2813299232736573,2013,2390
6.333333333333334,204.375,3.4444444444444446,0.03181,0.48548,0.48271,0.3997233748271093,2013,279
6.369791666666667,206.5,2.555555555555556,0.0,0.41624,0.58376,0.3020304568527918,2013,98
6.500000000000001,198.6428571428572,3.0,0.0,0.42105,0.57895,0.2354570637119113,2013,2166
6.391025641025641,200.7692307692308,2.7777777777777777,0.05913,0.22076,0.72011,0.2917214191852825,2013,2335
6.384615384615385,205.6153846153846,3.111111111111111,0.0,0.47175,0.52825,0.2194480946123521,2013,36
6.416666666666666,219.6153846153846,2.7777777777777777,0.07123,0.3757,0.55307,0.2807262569832402,2013,269
6.427083333333334,208.75,2.888888888888889,0.1707,0.38862,0.44068,0.3159806295399516,2013,156
6.479166666666667,211.66666666666663,2.4444444444444446,0.06505,0.14158,0.79337,0.2283163265306121,2013,68
6.511904761904761,225.3571428571429,2.111111111111111,0.06463,0.23129,0.70408,0.3049886621315192,2013,26
6.372222222222221,208.66666666666663,3.555555555555556,0.03252,0.3794,0.58808,0.4051490514905149,2013,2393
6.477777777777779,209.6,2.7777777777777777,0.0,0.50278,0.49722,0.2277777777777777,2013,2083
6.381944444444443,203.5833333333333,2.6666666666666665,0.0,0.30984,0.69016,0.2841163310961969,2013,2571
6.452380952380952,208.2142857142857,2.4444444444444446,0.0865,0.38139,0.53211,0.2621231979030143,2013,12
6.493589743589743,210.30769230769232,3.0,0.11248,0.21674,0.67078,0.2921810699588477,2013,2132
6.486111111111111,213.75,2.4444444444444446,0.06566,0.56772,0.36662,0.2462380300957592,2013,194
6.44047619047619,212.07142857142856,2.7777777777777777,0.14268,0.47601,0.38131,0.337121212121212,2013,2483
6.590909090909091,217.72727272727272,2.555555555555556,0.00119,0.46961,0.5292,0.1561382598331346,2013,150
6.355555555555555,194.0,3.4444444444444446,0.0,0.50972,0.49028,0.2765321375186846,2013,2448
6.512820512820513,211.15384615384616,2.4444444444444446,0.0083,0.68683,0.30486,0.2301304863582443,2013,152
6.55128205128205,215.92307692307693,2.888888888888889,0.0,0.33011,0.66989,0.2058011049723757,2013,25
6.435897435897435,206.23076923076923,2.7777777777777777,0.06625,0.4,0.53375,0.27375,2013,149
6.5,216.3,2.555555555555556,0.10227,0.3821,0.51562,0.3423295454545454,2013,221
6.371794871794871,211.53846153846155,3.2222222222222223,0.01399,0.31807,0.66794,0.1806615776081425,2013,2057
6.361111111111111,205.41666666666663,3.0,0.13975,0.25,0.61025,0.234472049689441,2013,399
6.479166666666667,211.66666666666663,2.4444444444444446,0.06505,0.14158,0.79337,0.2283163265306121,2013,68
6.479166666666667,209.16666666666663,2.2222222222222223,0.01401,0.31513,0.67087,0.1904761904761904,2013,38
6.371794871794872,206.92307692307693,3.0,0.12783,0.26471,0.60747,0.3676470588235294,2013,147
6.243589743589744,198.84615384615384,2.5,0.08264,0.20992,0.70744,0.5388429752066116,2013,2755
6.3819444444444455,195.0,2.875,0.18182,0.20583,0.61235,0.2349914236706689,2013,47
6.416666666666666,200.9090909090909,2.375,0.03916,0.17363,0.78721,0.2702349869451697,2013,2681
6.435897435897437,213.30769230769232,2.0,0.0,0.44105,0.55895,0.2794759825327511,2013,258
6.384615384615385,205.6153846153846,3.111111111111111,0.0,0.47175,0.52825,0.2194480946123521,2013,36
6.488888888888889,206.2,2.6666666666666665,0.05297,0.28165,0.66537,0.2545219638242893,2014,41
6.452380952380953,201.07142857142856,3.4444444444444446,0.05604,0.43587,0.50809,0.3748443337484435,2014,2382
6.494047619047619,205.1428571428572,2.333333333333333,0.08069,0.54762,0.37169,0.2142857142857143,2014,183
6.493055555555556,210.16666666666663,2.6666666666666665,0.0,0.39394,0.60606,0.2896969696969696,2014,45
6.369047619047619,211.92857142857144,2.555555555555556,0.0,0.40303,0.59697,0.2916093535075654,2014,2306
6.433333333333333,206.46666666666667,2.555555555555556,0.13772,0.2982,0.56407,0.2586826347305389,2014,9
6.494444444444444,212.66666666666663,3.333333333333333,0.10859,0.35985,0.53157,0.1957070707070707,2014,24
6.444444444444444,215.16666666666663,2.333333333333333,0.01338,0.53623,0.45039,0.2162764771460423,2014,66
6.398809523809524,200.0,2.7777777777777777,0.00372,0.42308,0.5732,0.2841191066997519,2014,2363
6.489583333333333,218.4375,2.4444444444444446,0.18679,0.27335,0.53986,0.2767653758542141,2014,127
6.444444444444444,205.66666666666663,1.7777777777777777,0.01434,0.28196,0.7037,0.2783751493428912,2014,38
6.384615384615385,209.0,2.4444444444444446,0.0,0.30643,0.69357,0.2370744010088272,2014,222
6.477272727272728,209.3636363636364,2.7777777777777777,0.15722,0.36727,0.47552,0.2796391752577319,2014,113
6.487179487179487,212.84615384615384,3.0,0.31719,0.05448,0.62833,0.3026634382566586,2014,2250
6.4,198.66666666666663,2.555555555555556,0.0,0.61718,0.38282,0.3460122699386502,2014,21
6.454545454545454,214.27272727272728,2.6666666666666665,0.24432,0.18864,0.56705,0.3409090909090909,2014,166
6.35,198.66666666666663,2.555555555555556,0.19096,0.17784,0.6312,0.205539358600583,2014,44
6.458333333333335,216.28571428571428,3.111111111111111,0.0,0.62943,0.37057,0.1576872536136662,2014,2603
6.506410256410256,212.15384615384616,2.6666666666666665,0.18596,0.31469,0.49935,0.2379713914174251,2014,275
6.446428571428572,212.8571428571429,2.111111111111111,0.04524,0.36429,0.59048,0.3083333333333333,2014,130
6.416666666666667,205.8571428571429,2.888888888888889,0.14474,0.38553,0.46974,0.2236842105263157,2014,57
6.397435897435897,213.30769230769232,1.7777777777777777,0.19066,0.25422,0.55512,0.2814526588845655,2014,251
6.477777777777778,212.53333333333333,1.5555555555555556,0.06582,0.39494,0.53924,0.2316455696202531,2014,96
6.479166666666667,204.16666666666663,2.4444444444444446,0.0,0.20761,0.79239,0.196078431372549,2014,252
6.369047619047619,210.3571428571429,3.2222222222222223,0.03463,0.50831,0.45706,0.2340720221606649,2014,139
6.3571428571428585,204.28571428571428,2.555555555555556,0.0,0.25064,0.74936,0.2710997442455243,2014,2670
6.447916666666667,208.125,1.7777777777777777,0.13069,0.29638,0.57293,0.2998833138856477,2014,2305
6.5227272727272725,212.54545454545453,2.888888888888889,0.0,0.54942,0.45058,0.1258023106546854,2014,2507
6.378205128205129,198.07692307692307,2.6666666666666665,0.0,0.57798,0.42202,0.238532110091743,2014,270
6.355555555555556,199.13333333333333,3.333333333333333,0.0,0.14994,0.85006,0.2379182156133829,2014,2198
6.561111111111109,211.66666666666663,3.0,0.14104,0.40116,0.4578,0.3942196531791907,2014,2294
6.339285714285714,200.07142857142856,2.333333333333333,0.0,0.36415,0.63585,0.2588904694167852,2014,2747
6.392857142857143,205.3571428571429,2.7777777777777777,0.0,0.56781,0.43219,0.3065049614112458,2014,97
6.472222222222222,217.4,2.0,0.0,0.58128,0.41872,0.2401477832512315,2014,153
6.4490740740740735,208.88888888888889,3.0,0.0,0.38835,0.61165,0.3276699029126213,2014,108
6.492424242424243,211.63636363636363,2.6666666666666665,0.15333,0.22533,0.62133,0.2346666666666667,2014,2692
6.427083333333334,206.3125,2.333333333333333,0.0,0.20377,0.79623,0.2403100775193798,2014,197
6.345238095238094,201.8571428571429,2.333333333333333,0.0,0.23349,0.76651,0.2570754716981132,2014,201
6.410714285714286,204.07142857142856,2.6666666666666665,0.10724,0.44236,0.4504,0.3150134048257372,2014,2168
6.446428571428572,205.0,2.2222222222222223,0.20747,0.22165,0.57088,0.2010309278350515,2014,2711
6.455555555555555,213.9333333333333,2.4444444444444446,0.0,0.41532,0.58468,0.2945508100147276,2014,258
