year_BPI,teamId_BPI,BPI_BPI,BPIo_BPI,BPId_BPI,T50_BPI,SOS_BPI,NC_SOS_BPI,Off Eff_BART,Def Eff_BART,Bart_BART,Eff Ofg_BART,Eff Dfg_BART,TurnO_BART,TurnD_BART,RebO_BART,RebD_BART,FT%O_BART,FT%D_BART,2%O_BART,2%D_BART,3%O_BART,3%D_BART,3PRO_BART,3PRD_BART,AdjT_BART,WAB_BART,Team_ID_BART,Year_BART,AdjEM_KEN,AdjO_KEN,AdjD_KEN,AdjT_KEN,Luck_KEN,SoS_KEN,OppO_KEN,OppD_KEN,NSoS_KEN,Year_KEN,Team_ID_KEN,ORtg_REFA,DRtg_REFA,Pace_REFA,FTr_REFA,3PAr_REFA,TS%_REFA,TRB%_REFA,AST%_REFA,STL%_REFA,BLK%_REFA,OeFG%_REFA,OTOV%_REFA,ORB%_REFA,OFT/FGA_REFA,DeFG%_REFA,DTOV%_REFA,DRB%_REFA,DFT/FGA_REFA,Avg_Height_REFP,Avg_Weight_REFP,Avg_Year_REFP,CP_REFP,LP_REFP,GP_REFP,BP_REFP,Year_REFP,ID_REFP,FGM_O_REFN,FGA_O_REFN,FG%_O_REFN,3PM_O_REFN,3PA_O_REFN,3P%_O_REFN,FTM_O_REFN,FTA_O_REFN,FT%_O_REFN,ORB_O_REFN,TRB_O_REFN,AST_O_REFN,STL_O_REFN,BLK_O_REFN,TOV_O_REFN,PF_O_REFN,FGM_D_REFN,FGA_D_REFN,FG%_D_REFN,3PM_D_REFN,3PA_D_REFN,3P%_D_REFN,FTM_D_REFN,FTA_D_REFN,FT%_D_REFN,ORB_D_REFN,TRB_D_REFN,AST_D_REFN,STL_D_REFN,BLK_D_REFN,TOV_D_REFN,PF_D_REFN,ORtg_REFSTD,DRtg_REFSTD,Pace_REFSTD,FTr_REFSTD,3PAr_REFSTD,TS%_REFSTD,TRB%_REFSTD,AST%_REFSTD,STL%_REFSTD,BLK%_REFSTD,OeFG%_REFSTD,OTOV%_REFSTD,ORB%_REFSTD,OFT/FGA_REFSTD,DeFG%_REFSTD,DTOV%_REFSTD,DRB%_REFSTD,DFT/FGA_REFSTD,Years_COACH,Wins_COACH,Qual_COACH,SOS_COACH,TApp_COACH,Year_COACH,id_COACH
2015,222,19.3,10.8,8.5,0.875,55,78,123.6,93.3,0.962,55.3,45.5,16.3,21.6,32.5,31.2,41.8,30.4,53.0,45.3,38.9,30.5,42.9,32.2,64.1,11.2,222,2015,30.65,122.7,92.0,64.2,0.031,7.67,108.2,100.6,0.23,2015,222,113.07451515151516,92.8289090909091,66.18866666666666,0.4357890909090909,0.42850727272727274,0.5864848484848485,53.48712121212121,60.92145454545455,11.008272727272727,10.51569696969697,0.5475960606060606,14.172636363636364,31.59112121212121,0.31967818181818186,0.46677757575757584,17.272303030303032,74.20209090909091,0.2283745454545455,6.437500000000001,212.16666666666663,2.6666666666666665,0.0,0.34968,0.65032,0.3019354838709677,2015,222,25.008484848484848,53.79787878787879,0.46546121212121216,8.804242424242425,22.943939393939395,0.38217060606060604,16.511515151515148,22.590606060606063,0.7280490909090909,9.101818181818182,31.323939393939398,15.447878787878789,7.37030303030303,3.8090909090909086,10.670909090909092,16.864848484848483,22.23121212121212,53.88121212121212,0.41452636363636364,5.540303030303031,17.658181818181816,0.3093118181818182,11.898787878787878,17.222727272727276,0.6729033333333333,7.846666666666666,27.35272727272727,11.994545454545456,5.372121212121212,2.8824242424242428,12.994242424242424,19.631212121212123,15.603488366591273,13.611688487915947,4.065991356887728,0.19621766339596294,0.0873355688554302,0.0767096359916292,6.2747181053484224,12.672154199799339,3.76163908043137,4.128364909428045,0.0878077038598713,4.84762992327342,8.557975487487939,0.15509793117243137,0.07119811393970651,5.199978632434732,7.277198026102568,0.13420910006285913,14.0,441.0,8.912,3.77,11.0,2015,222
2015,152,10.4,6.4,4.0,0.375,8,18,115.6,99.1,0.8552,49.3,45.5,16.0,14.9,33.9,30.2,35.3,34.7,47.3,43.6,35.6,33.0,32.2,31.3,64.1,1.0,152,2015,15.93,114.9,98.9,64.1,-0.003,9.84,109.3,99.5,-0.65,2015,152,103.7105,103.2295,65.53025,0.37200500000000003,0.325525,0.5208875000000001,51.20399999999999,46.616,5.3,10.564499999999999,0.492385,13.5125,31.067749999999997,0.250275,0.473615,12.171499999999998,71.0775,0.2702925,6.438888888888889,213.13333333333333,2.333333333333333,0.0,0.38996,0.61004,0.3075933075933076,2015,152,24.275000000000002,56.6875,0.43208250000000004,6.6725,18.43,0.36443250000000005,13.3025,19.755,0.66893,10.42,33.5725,11.27,3.495,4.1674999999999995,10.31,18.045,23.425,56.595,0.41927749999999997,6.0475,17.605,0.34617,15.02,20.865000000000002,0.7257950000000001,9.68,31.9375,12.469999999999999,5.335000000000001,4.234999999999999,9.245,18.235,12.439005153401501,16.16603410642693,5.784206054640488,0.2011678758791132,0.08916773920138221,0.0755383798171289,6.576685009507883,9.056911330974973,2.4708009112142446,7.102554872317827,0.08147057117913171,4.120641035043279,10.255130732916395,0.1391370085306463,0.09945417306318795,3.427853926246353,9.04722486609998,0.09854100749804703,4.0,370.0,9.861,5.139,10.0,2015,152
2015,2460,11.8,0.9,10.9,0.5714285714285714,104,65,117.3,95.1,0.9174,55.9,45.6,17.8,19.2,27.0,26.9,39.8,27.0,53.3,44.0,39.8,32.1,39.9,37.9,57.8,5.6,2460,2015,20.98,116.3,95.3,58.2,0.018,1.42,104.4,103.0,0.61,2015,2460,110.29357142857143,92.92138392857143,58.10040178571428,0.39233883928571434,0.399184375,0.5992678571428571,53.29633928571428,52.98558035714286,9.693705357142857,7.026696428571428,0.5666383928571429,15.756339285714287,23.90629464285714,0.291925,0.46332142857142855,15.919017857142858,77.74035714285716,0.18595401785714286,6.41025641025641,207.46153846153845,3.111111111111111,0.0,0.45068,0.54932,0.3323216995447648,2015,2460,22.214285714285715,46.238839285714285,0.48606339285714284,7.384375,18.398214285714285,0.40559241071428576,13.159821428571428,17.736160714285713,0.7533352678571428,5.969642857142857,27.958482142857143,11.771875000000001,5.750892857142857,2.2191964285714283,10.167410714285715,14.090625000000001,19.887053571428574,49.61696428571429,0.40053392857142855,6.277678571428572,18.902678571428574,0.3281758928571429,9.129464285714285,12.892410714285715,0.6876312499999999,6.756696428571429,24.969642857142855,10.237946428571428,4.685714285714286,2.3558035714285714,10.441071428571428,17.955357142857142,13.64032454824711,13.835924498301122,4.5939401078252775,0.17819733655782435,0.09807686061571962,0.0786452838526819,5.5505348368233784,14.110449670934177,4.510059717505101,4.9538661584631445,0.09000110176729911,4.470181317173092,9.716915857488559,0.13231117510937437,0.0763468093250638,4.359515816149828,10.216770691433988,0.0990468609914969,9.0,197.0,7.547,3.668,2.0,2015,2460
2015,97,14.8,5.1,9.8,0.5,5,16,111.0,89.6,0.921,47.7,44.0,17.2,21.3,34.7,30.8,38.7,33.3,48.4,43.3,30.7,30.3,31.4,31.8,64.9,5.7,97,2015,21.21,110.2,88.9,64.6,0.027,9.69,109.5,99.8,-2.36,2015,97,103.30526691729324,93.06115413533834,66.72925939849624,0.38918541353383457,0.3022391729323308,0.5263881203007519,51.15213157894737,47.16097744360901,10.447357142857143,13.440375939849623,0.49308218045112784,14.200706766917294,29.92033082706767,0.26431699248120305,0.452257030075188,16.306082706766915,71.35868045112782,0.23523548872180453,6.473958333333333,202.8125,2.2222222222222223,0.01279,0.47954,0.50767,0.2046035805626598,2015,97,24.837894736842106,56.28052631578947,0.444204022556391,5.459736842105263,16.994548872180452,0.32662642857142854,14.604511278195488,21.643007518796992,0.6879793609022556,10.307857142857141,33.73740601503759,11.896917293233082,7.16172932330827,4.947857142857143,10.929210526315789,17.601240601503758,22.216353383458646,54.97996240601504,0.40400078947368423,5.349586466165413,17.4503007518797,0.29525206766917295,12.661954887218046,18.8446992481203,0.6886260526315788,9.485714285714286,32.05951127819549,12.54842105263158,5.507744360902255,3.140601503759399,12.690864661654135,18.867368421052632,13.223221517526932,16.713247288322965,6.546684002498627,0.15421589690152845,0.08780900539563939,0.08396800222004448,6.109266316067331,13.513746969025917,5.3567128927984395,6.877852654924874,0.09553638050502017,4.246039237495245,10.526495670977644,0.10565410395502711,0.08131824118367507,5.9287917342888194,9.206131066107478,0.10970284538567944,14.0,722.0,15.539,5.795,19.0,2015,97
2015,2507,10.4,5.8,4.6,0.4705882352941176,19,13,113.0,95.9,0.8687,48.4,48.2,18.1,19.7,35.2,29.0,40.7,39.3,48.9,47.1,31.3,33.3,28.9,36.3,65.1,3.6,2507,2015,16.72,112.6,95.9,65.2,0.038,10.26,109.7,99.4,2.18,2015,2507,102.40451871657753,98.47224598930481,67.03882352941176,0.4002366310160428,0.2942901069518717,0.5334275401069519,51.689197860962565,55.752272727272725,9.471577540106951,12.587352941176471,0.4934580213903743,15.753449197860963,30.301818181818184,0.28845614973262035,0.4884606951871657,15.93066844919786,73.0896256684492,0.2910505347593583,6.506410256410257,207.92307692307693,2.111111111111111,0.03616,0.60223,0.36161,0.1891515994436718,2015,2507,24.196791443850266,54.749465240641705,0.44461684491978615,5.333422459893049,16.11229946524064,0.32137513368983955,15.225935828877006,21.198930481283423,0.7009935828877005,9.26470588235294,30.983689839572193,13.560427807486631,6.472192513368984,4.355882352941176,12.064438502673799,18.56577540106952,22.365775401069516,52.7379679144385,0.42652352941176475,6.432620320855615,19.235828877005346,0.33038903743315506,14.901871657754011,21.61898395721925,0.6808566844919786,8.089572192513367,28.86096256684492,12.32807486631016,6.064705882352941,3.361764705882353,11.983422459893049,18.6951871657754,13.808840396057121,14.467779679043868,4.119714785136642,0.17126010125431995,0.08469530688835514,0.07391919396933823,7.096586008555599,10.479408975592008,4.255704989239352,6.146051440282237,0.07627311022915301,3.826156577206125,11.23501180222248,0.13331007372879125,0.07823469535910692,3.843118952082721,7.905062797050504,0.13249908687002482,4.0,171.0,3.27,1.809,1.0,2015,2507
2015,201,13.9,7.4,6.6,0.6111111111111112,7,21,113.0,90.7,0.9257,49.3,44.1,17.6,19.7,31.5,31.4,32.8,28.4,48.2,42.2,34.3,31.7,33.8,34.5,66.9,4.2,201,2015,22.8,112.5,89.7,66.7,-0.045,11.0,110.2,99.2,1.05,2015,201,101.27378787878789,92.70257575757576,68.575,0.3483318181818182,0.34920606060606063,0.5238272727272728,51.264848484848486,49.263333333333335,9.532121212121211,12.280000000000001,0.4797787878787879,15.45090909090909,29.704242424242423,0.26285000000000003,0.45182121212121207,16.08530303030303,71.02242424242424,0.2072651515151515,6.3511904761904745,201.7142857142857,2.7777777777777777,0.0,0.34871,0.65129,0.1899592944369064,2015,201,24.271212121212123,57.519696969696966,0.42283484848484854,6.578787878787879,20.07121212121212,0.3362439393939394,14.687878787878788,19.446969696969695,0.7556060606060606,9.786363636363637,35.04090909090909,11.986363636363636,6.583333333333333,4.751515151515152,12.18030303030303,16.815151515151516,22.887878787878787,58.25606060606061,0.3948454545454546,6.51969696969697,19.98030303030303,0.3295454545454546,11.581818181818182,17.35909090909091,0.6635151515151515,10.354545454545455,33.33939393939394,11.56969696969697,6.598484848484848,3.790909090909091,12.762121212121212,17.95,11.777005083615094,15.541263589218861,6.004133030286566,0.13114872563351165,0.09356279516268987,0.06298225707199094,5.356795731050577,12.004786860374708,3.2994091653409914,6.597181725759043,0.08000628126601565,5.235813967203158,7.758727262863143,0.09967959594992096,0.09603319629126153,4.787027287586821,7.897620107433917,0.1114546521945061,4.0,561.0,10.046,6.644,15.0,2015,201
2015,127,13.7,7.6,6.2,0.5454545454545454,3,4,117.9,94.8,0.9247,53.2,44.9,17.5,16.5,33.5,27.0,32.7,39.0,50.8,43.8,38.5,31.5,35.0,33.8,63.3,3.0,127,2015,21.72,116.6,94.9,63.1,-0.017,10.49,110.3,99.8,-0.88,2015,127,107.93738636363636,98.1872443181818,63.894886363636374,0.3145664772727273,0.3532539772727273,0.5546204545454546,55.080397727272725,60.68511363636364,7.345767045454545,12.4984375,0.5369409090909092,14.63911931818182,32.02284090909091,0.20093948863636366,0.45641875,13.23346590909091,76.53133522727272,0.3022213068181818,6.423076923076922,213.84615384615384,2.555555555555556,0.0,0.43467,0.56533,0.2373333333333332,2015,127,25.923011363636363,55.66448863636363,0.467559375,7.621306818181818,19.614488636363635,0.39022215909090907,10.931818181818182,17.230397727272727,0.6294968750000001,9.881818181818183,34.316193181818186,15.891193181818181,4.8664772727272725,4.388352272727273,10.969318181818181,19.239204545454548,21.303125,53.29375,0.40299488636363634,5.614204545454546,17.852556818181817,0.3037852272727273,15.830681818181816,21.679829545454545,0.7234815340909091,7.624147727272727,28.15653409090909,10.251988636363636,5.507670454545455,2.817613636363636,9.736363636363636,17.51846590909091,12.190336541427081,16.52015004849627,4.781426333927423,0.1329069616643139,0.08001374713194269,0.07501878307307563,6.62742227761925,14.756817313363102,3.2631236122007428,6.880513860545243,0.084675382360328,3.8417375454891562,9.791180724152193,0.09499035393886318,0.09856146140056114,4.321877309894553,7.1541481224269345,0.12577375635153237,20.0,495.0,17.116,9.203,17.0,2015,127
2015,258,19.6,1.9,17.7,0.7142857142857143,27,35,113.9,86.4,0.9599,50.6,42.3,15.7,17.9,34.3,24.2,34.9,28.6,49.7,40.1,35.2,30.8,27.5,36.6,57.8,9.9,258,2015,30.06,115.6,85.5,58.0,0.023,8.21,108.5,100.3,0.46,2015,258,107.2228125,87.07125,59.971875,0.364878125,0.273628125,0.5439624999999999,56.372812499999995,52.78875,9.177499999999998,12.444374999999999,0.5052375,14.061250000000001,33.67375,0.26870625,0.431978125,15.603437499999998,77.6340625,0.21275,6.477777777777778,211.9333333333333,2.555555555555556,0.0,0.44118,0.55882,0.2675070028011204,2015,258,23.26875,51.278125,0.4571625,4.8875,14.08125,0.358959375,13.615625000000001,18.48125,0.7359218750000001,9.525,32.828125,12.278125000000001,5.574999999999999,3.9125,9.7875,14.875,18.6875,49.83125,0.37691874999999997,5.478125,18.065625,0.3026125,10.00625,15.071874999999999,0.67066875,6.75625,25.3125,9.3375,5.303125,2.834375,10.515625,16.375,13.94278894756582,18.9166932475647,3.939417557861463,0.15279253523496955,0.07828265892301461,0.08000350371115382,7.745877518933825,11.166602947645911,4.142425383400528,7.558049267794095,0.0894487774034175,5.302870611295603,9.8556099825603,0.11309239750899062,0.10257836880590648,4.421382979451158,8.254672419653806,0.13388388562728354,6.0,205.0,13.479,6.387,4.0,2015,258
2015,150,22.4,16.4,6.0,0.7777777777777778,4,8,126.8,92.8,0.9731,56.6,46.5,16.3,18.6,35.8,30.2,39.8,23.9,55.9,46.3,38.7,31.4,33.4,27.8,65.8,10.6,150,2015,32.48,124.5,92.0,65.8,0.067,11.17,110.7,99.5,1.31,2015,150,115.75159090909091,97.61977272727273,66.69772727272728,0.4048747159090909,0.32983863636363636,0.5883542613636363,53.45178977272727,51.90440340909091,10.014630681818183,8.589914772727273,0.5582542613636364,13.646960227272725,32.677073863636366,0.28568607954545455,0.4751963068181818,15.038892045454546,71.84286931818183,0.174146875,6.479166666666667,213.3333333333333,2.111111111111111,0.22543,0.25087,0.5237,0.2705202312138728,2015,150,27.48068181818182,55.65113636363637,0.4952613636363637,7.066193181818182,18.49943181818182,0.3839940340909091,15.548011363636363,22.14630681818182,0.7043801136363635,9.893181818181818,33.72755681818182,14.382670454545455,6.733522727272728,3.634090909090909,10.565909090909091,15.653693181818184,25.06818181818182,58.59460227272727,0.42834204545454546,5.446306818181818,16.536647727272726,0.32123295454545453,10.019034090909091,14.269886363636363,0.6915894886363636,9.522727272727273,29.348579545454548,12.066193181818182,5.359943181818182,3.5335227272727274,11.576136363636364,18.627272727272725,15.974349800600862,14.150315561828478,4.702193188579777,0.15029337482244373,0.07127424179785882,0.07405718693396475,6.209862209740858,12.017057714489031,3.365525387454868,4.338846280353155,0.08660755016907476,3.871453363673456,10.363926459596241,0.11957993842369341,0.07712958582442081,4.000183868918427,8.382119810860301,0.0834158242187564,35.0,1018.0,18.011,7.603,30.0,2015,150
2015,21,7.7,-3.3,11.0,0.5,79,12,105.0,89.6,0.8618,46.6,43.5,18.6,21.1,35.7,29.7,36.2,25.7,45.9,42.3,32.0,30.6,30.6,32.0,60.6,1.5,21,2015,15.95,104.9,89.0,60.4,0.026,3.63,106.1,102.5,3.5,2015,21,99.5287834224599,90.39179144385027,61.31616978609625,0.3566102272727273,0.30816069518716577,0.5025448529411765,52.687947860962566,45.21176470588235,9.929498663101603,13.701764705882354,0.4775360962566845,14.972914438502672,33.272052139037434,0.2243743315508021,0.45112332887700535,16.18779411764706,72.94398395721925,0.19041390374331552,6.416666666666667,200.3125,2.7777777777777777,0.0,0.65698,0.34302,0.4080221300138312,2015,21,22.513034759358288,53.08910427807487,0.42614598930481284,5.436564171122995,16.466644385026736,0.3328484625668449,11.669184491978609,18.604879679144386,0.6273245989304812,10.225467914438504,31.119451871657752,10.38783422459893,6.221122994652406,4.795053475935829,11.069919786096257,14.436096256684493,20.619251336898394,51.8028743315508,0.39777145721925133,5.455681818181818,16.417045454545455,0.3317267379679144,9.710695187165774,13.771189839572193,0.7033783422459894,7.838502673796791,28.039772727272727,9.329612299465241,5.432152406417113,4.070053475935829,11.281951871657755,16.51229946524064,14.525291298338471,16.58108766800201,4.85174162805449,0.15547098693253922,0.0857819078494161,0.08530064012860165,5.8378322787046315,13.038404810405298,4.815688646793639,6.087652739193972,0.09887691562970827,4.129878548504402,8.803262382289226,0.10632133086462658,0.08040308668954413,5.942435500915402,10.131348098141446,0.09838539380561383,16.0,523.0,11.145,6.721,14.0,2015,21
2015,254,16.2,5.0,11.3,0.5,74,37,116.5,91.0,0.9449,55.2,43.0,18.2,18.3,31.3,28.4,43.4,34.3,52.3,41.4,40.1,31.2,37.3,29.3,60.7,3.7,254,2015,27.24,116.4,89.2,60.5,-0.054,8.19,108.8,100.6,0.6,2015,254,106.60798319327732,91.77012987012986,63.065870893812075,0.427018411000764,0.38710832696715053,0.5738878915202444,54.12181054239878,56.313319327731094,8.973678380443086,13.18842627960275,0.5429936592818946,16.829820473644002,29.23436974789916,0.30268170359052715,0.4345508785332315,15.220676088617264,74.80891902215431,0.2535927807486631,6.538461538461538,203.46153846153845,2.4444444444444446,0.07383,0.41969,0.50648,0.3341968911917098,2015,254,22.817226890756302,49.14549274255157,0.4673838808250573,7.273567608861726,18.885676088617267,0.3920535905271199,14.497631779984722,20.46894576012223,0.7100545454545454,7.866539343009931,31.283269671504968,12.864209320091671,5.748395721925134,4.750534759358289,11.832429335370511,16.679564553093964,20.163636363636364,51.75614973262032,0.38934522536287236,4.732238349885408,15.222154316271961,0.30061783804430864,12.700076394194042,18.24453781512605,0.6946004201680673,7.878838808250573,26.606646294881585,8.705653170359053,5.938579067990833,2.8754010695187167,10.937700534759358,18.593544690603515,16.399744822773947,16.54578216836621,4.842638005998679,0.17291952759943016,0.07879835983448541,0.08692895776137541,8.342452937140452,10.983136041719797,4.159007638585811,6.057379692531731,0.10200097214893461,4.56397475302159,11.85657637606002,0.126998378868764,0.08070151456931594,4.73269869892326,9.983606731103972,0.12584425481756503,4.0,110.0,5.042,3.548,2.0,2015,254
2015,46,10.4,6.0,4.3,0.3529411764705882,17,14,114.3,96.0,0.8813,51.3,47.1,19.2,20.2,34.3,31.0,43.9,44.1,50.5,43.1,35.3,36.2,32.5,35.4,63.9,3.6,46,2015,19.13,114.3,95.1,64.0,-0.0,10.23,110.5,100.3,3.24,2015,46,104.561875,99.133125,65.3534375,0.427040625,0.333209375,0.548775,52.2271875,51.151250000000005,11.0446875,13.757812500000002,0.509171875,16.129999999999995,31.2196875,0.30424687499999997,0.4839375,16.4775,72.6040625,0.321909375,6.561111111111111,227.0,2.555555555555556,0.18389,0.42416,0.39195,0.3167785234899329,2015,46,23.937499999999996,53.3125,0.450259375,6.215624999999999,17.609375,0.349271875,15.803125,22.3125,0.70133125,9.640625,32.009375,12.26875,7.387499999999999,4.725,12.24375,20.984375,21.40625,52.190625000000004,0.41435625,7.203125,18.946875,0.37959062499999996,16.278125,23.134375,0.707390625,8.6125,28.95,11.253125,5.778124999999999,3.8499999999999996,12.43125,19.534375,14.07277419291763,13.274140387622207,4.47608121355087,0.15655406777328923,0.08850532855042222,0.07331684559829921,6.371850083362641,12.34207818559719,3.9816839174125587,7.613000991127553,0.0814819765346914,3.745004248085951,10.879127569188011,0.12358455423496313,0.09049159721580047,4.442724730421976,8.467695967617166,0.14349323577131157,11.0,317.0,11.128,5.618,9.0,2015,46
2015,2567,9.8,3.3,6.5,0.0,91,80,112.9,96.7,0.8567,52.1,45.7,19.5,20.3,36.6,29.2,43.8,31.2,51.3,42.9,36.3,32.7,23.1,45.7,63.0,3.3,2567,2015,17.51,113.1,95.6,63.1,-0.004,2.52,105.3,102.8,0.99,2015,2567,104.83347222222223,94.00236111111113,63.95777777777777,0.4305805555555555,0.22174722222222223,0.5377305555555556,55.51236111111112,60.944722222222225,10.248472222222222,13.567916666666669,0.49982638888888886,15.33986111111111,34.772083333333335,0.2961138888888889,0.46116527777777777,16.161944444444444,74.75569444444444,0.2256291666666667,6.442307692307693,201.15384615384616,2.888888888888889,0.20939,0.29723,0.49338,0.3850782190132371,2015,2567,23.84166666666667,52.022222222222226,0.4604333333333333,4.111111111111112,11.545833333333334,0.35165555555555555,15.32361111111111,22.268055555555556,0.6796541666666667,10.319444444444445,34.23888888888889,14.61111111111111,6.561111111111112,3.8180555555555555,11.393055555555556,16.118055555555554,20.09722222222222,52.95555555555555,0.38306388888888887,8.198611111111111,25.01111111111111,0.3315583333333333,11.775,16.65138888888889,0.7185930555555556,8.105555555555554,27.37222222222222,11.71111111111111,5.981944444444444,3.8513888888888888,11.67222222222222,18.556944444444444,12.128076175925646,12.489130033111081,4.2713540289516745,0.1525991919014775,0.06755458610180962,0.06556115241423348,5.588807410436035,10.55274714805422,4.807600377566165,7.376684375162496,0.07928641192451913,5.05670519010938,6.522330352441638,0.117406180544069,0.07824294287996159,5.083014951602785,8.475962131011784,0.09845465490815444,3.0,246.0,13.044,5.959,7.0,2015,2567
2015,66,13.8,12.7,1.1,0.7222222222222222,9,36,119.1,98.2,0.9022,54.3,47.6,15.8,18.5,28.3,29.6,36.5,24.0,54.3,45.2,36.2,34.7,36.8,34.4,69.2,6.8,66,2015,21.49,119.0,97.5,69.6,0.005,10.59,109.0,98.5,-1.18,2015,66,107.76642045454545,99.47247970779222,70.64096590909091,0.3548846590909091,0.36749886363636364,0.559596875,49.65437905844156,54.60254464285714,9.49452922077922,10.021229707792207,0.5332414366883117,13.605146103896104,26.53893668831169,0.24510190746753246,0.4767258522727273,15.309054383116884,70.85198457792208,0.20209030032467534,6.434523809523808,207.42857142857144,3.111111111111111,0.0,0.52213,0.47787,0.3518728717366629,2015,66,27.100568181818183,58.659415584415584,0.46559821428571424,7.880722402597402,21.615381493506494,0.36766797889610386,13.970576298701298,20.271063311688312,0.691054586038961,8.712581168831168,32.85454545454545,15.023660714285713,6.619439935064935,3.9803571428571427,10.78997564935065,16.090300324675326,25.588392857142857,61.23380681818182,0.4180594967532467,7.199025974025974,20.646063311688312,0.3373947646103896,11.859172077922079,15.728652597402597,0.7507260957792208,10.137175324675326,33.53141233766234,13.836972402597402,5.532467532467533,3.650405844155844,12.314529220779221,18.490219155844155,11.759083415842777,16.333564242247157,4.622788048403631,0.15929872217849247,0.07293738310244235,0.0781688605935152,6.3011047895291705,13.692358681925839,4.752100576907872,5.495115315907016,0.08695410308191759,3.9262497017055096,8.364316022915101,0.12087947548522407,0.07364418600206882,4.928996745044165,9.470096005852913,0.1102007445520299,5.0,115.0,14.628,7.406,3.0,2015,66
2015,2294,12.1,5.6,6.5,0.4444444444444444,11,27,115.3,94.1,0.9119,48.1,45.6,17.1,18.9,35.6,30.3,38.0,29.1,47.3,43.7,33.3,32.6,30.2,36.6,64.0,2.0,2294,2015,19.02,114.2,95.1,63.7,-0.007,8.58,108.9,100.4,-1.58,2015,2294,103.55805555555554,98.4420505050505,65.10935858585859,0.37359858585858585,0.2945130303030303,0.5152822727272727,52.52005555555556,56.96272727272727,8.3595,12.724328282828283,0.4670852525252525,13.892515151515152,33.78975757575758,0.2772838888888889,0.4712884848484848,13.673924242424242,71.42636363636363,0.20624848484848488,6.4761904761904745,201.5,3.0,0.19865,0.42027,0.38108,0.3067567567567567,2015,2294,23.533737373737374,56.43535353535354,0.4188433838383838,5.421565656565656,16.598636363636363,0.3321636363636363,15.35070707070707,20.605151515151515,0.7299074747474747,10.930252525252525,33.813383838383835,13.151717171717173,5.639646464646464,4.609242424242424,10.7010101010101,16.105050505050507,23.110404040404042,56.50126262626262,0.41192439393939395,6.635757575757577,20.536767676767678,0.32475661616161616,11.466363636363637,16.72121212121212,0.6822806565656566,9.359494949494948,30.531313131313134,12.830252525252526,5.717121212121212,4.053939393939394,10.39949494949495,17.36782828282828,13.277987963143218,19.808296934642826,6.07270272284683,0.16919000962908173,0.077756028705175,0.07744038590415182,6.153903301702288,12.096900797834792,5.08975413433204,6.151078481730951,0.09410945290755715,4.790599082807129,8.53898473177897,0.13638258810669682,0.0938674493060064,6.2452834253049385,9.083359253589403,0.07308245654427234,5.0,347.0,1.615,-0.77,6.0,2015,2294
2015,2250,16.4,11.5,4.9,0.6666666666666666,96,42,122.0,95.2,0.9455,57.9,44.2,16.1,17.1,33.9,28.0,38.7,30.5,57.0,42.0,40.0,33.0,31.8,30.3,64.6,7.9,2250,2015,27.78,121.7,93.9,64.7,0.018,4.37,107.3,102.9,3.0,2015,2250,115.96275,94.964,66.8878125,0.4047,0.306421875,0.60669875,55.949375,57.1425,8.3045,8.307749999999999,0.583661875,14.288937500000001,31.872374999999998,0.2823,0.457233125,14.181062500000001,75.486,0.21278,6.428571428571428,205.57142857142856,2.888888888888889,0.12587,0.34411,0.53002,0.3117782909930716,2015,2250,28.144375000000004,54.218125,0.521135625,6.730625,16.660625,0.41503875,15.071875000000002,21.639375,0.70323125,8.68625,33.893125,16.1525,5.63375,3.238125,10.705,17.224375000000002,22.87375,56.963125,0.403275,6.106249999999999,17.574375,0.34544875,12.06875,17.831875,0.6641325,8.505625,26.935,10.185,5.646875,2.325,10.869375,19.88125,15.342246595046461,14.187195206368774,5.5757278546868285,0.14753715687930433,0.07787950718058842,0.0782251555731155,5.891119724415458,9.74467356422983,3.6538693222640135,3.4028991488661835,0.08539447415504246,4.227398273089159,9.250172809888596,0.11122310118015444,0.08360259580661687,4.211078155515929,8.161848328446052,0.09241142774159695,16.0,438.0,15.095,3.587,15.0,2015,2250
